analysisPlanSort	analysisPlanId	description	NAME1	STAT1
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/32+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/32+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/45RA+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/45RA+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/64+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/64+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/154+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/154+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CCR6+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CCR6+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CCR6+CXCR3+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CCR6+CXCR3+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CCR6+CXCR3-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CCR6+CXCR3-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CCR6-CXCR3+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CCR6-CXCR3+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CCR6-CXCR3-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CCR6-CXCR3-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CCR7+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CCR7+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CM:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CM:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CRTh2+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CRTh2+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CRTh2+IL4+IL5orIL13+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CRTh2+IL4+IL5orIL13+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CRTh2+IL4+IL5orIL13-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CRTh2+IL4+IL5orIL13-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CRTh2+IL4-IL5orIL13+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CRTh2+IL4-IL5orIL13+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CRTh2+IL4-IL5orIL13-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CRTh2+IL4-IL5orIL13-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CRTh2-IL4+IL5orIL13+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CRTh2-IL4+IL5orIL13+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CRTh2-IL4+IL5orIL13-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CRTh2-IL4+IL5orIL13-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CRTh2-IL4-IL5orIL13+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CRTh2-IL4-IL5orIL13+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CRTh2-IL4-IL5orIL13-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CRTh2-IL4-IL5orIL13-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CXCR3+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/CXCR3+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/EM:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/EM:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/FoxP3+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/FoxP3+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/FoxP3+25+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/FoxP3+25+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/GzB+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/GzB+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/GzB+Perf+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/GzB+Perf+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/GzB+Perf-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/GzB+Perf-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/GzB-Perf+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/GzB-Perf+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/GzB-Perf-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/GzB-Perf-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/IFNg+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/IFNg+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/IFNg_OR_IL2:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/IFNg_OR_IL2:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/IL2+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/IL2+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/IL4+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/IL4+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/IL5_OR_IL13:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/IL5_OR_IL13:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/IL17a+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/IL17a+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/Ki67+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/Ki67+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/N:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/N:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/Perf+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/Perf+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/TD:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/TD:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/TNFa+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3+/NKT/TNFa+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/16-56dim:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/16-56dim:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/56-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/56-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/56br:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/56br:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/56dim:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/56dim:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/4+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/4+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/4-8-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/4-8-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/8+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/8+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/25+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/25+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/32+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/32+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/45RA+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/45RA+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/64+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/64+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/154+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/154+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CCR6+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CCR6+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CCR6+CXCR3+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CCR6+CXCR3+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CCR6+CXCR3-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CCR6+CXCR3-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CCR6-CXCR3+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CCR6-CXCR3+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CCR6-CXCR3-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CCR6-CXCR3-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CCR7+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CCR7+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CM:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CM:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CRTh2+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CRTh2+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CRTh2+IL4+IL5orIL13+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CRTh2+IL4+IL5orIL13+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CRTh2+IL4+IL5orIL13-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CRTh2+IL4+IL5orIL13-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CRTh2+IL4-IL5orIL13+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CRTh2+IL4-IL5orIL13+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CRTh2+IL4-IL5orIL13-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CRTh2+IL4-IL5orIL13-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CRTh2-IL4+IL5orIL13+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CRTh2-IL4+IL5orIL13+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CRTh2-IL4+IL5orIL13-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CRTh2-IL4+IL5orIL13-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CRTh2-IL4-IL5orIL13+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CRTh2-IL4-IL5orIL13+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CRTh2-IL4-IL5orIL13-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CRTh2-IL4-IL5orIL13-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CXCR3+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/CXCR3+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/EM:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/EM:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/FoxP3+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/FoxP3+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/GzB+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/GzB+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/GzB+Perf+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/GzB+Perf+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/GzB+Perf-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/GzB+Perf-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/GzB-Perf+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/GzB-Perf+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/GzB-Perf-:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/GzB-Perf-:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/IFNg+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/IFNg+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/IFNg_OR_IL2:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/IFNg_OR_IL2:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/IL2+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/IL2+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/IL4+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/IL4+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/IL5_OR_IL13:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/IL5_OR_IL13:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/IL17a+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/IL17a+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/Ki67+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/Ki67+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/N:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/N:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/Perf+:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/Perf+:Count
AP-054	54	Modified AP051 with memory for 27-color ICS for COVID-19 studies	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/TD:Count	Time/S/Lv/K1/K2/K3/K4/K5/K6/K7/K8/14-/S/L/19-/3-/Total NK/TD:Count
